Add-104 0.03473 0.03486
Add-108 0.03462 0.03834
Add-116 0.03493 0.03366
Add-120 0.03432 0.03368
Add-128 0.03449 0.03417
Add-132 0.03541 0.03461
Add-140 0.03494 0.03248
Add-144 0.03521 0.03489
Add-152 0.03482 0.03456
Add-156 0.03488 0.03508
Add-166 0.03593 0.03533
Add-17 5.0176 0.64224
Add-170 0.03453 0.03406
Add-178 0.03487 0.03443
Add-182 0.03443 0.03424
Add-191 0.03443 0.0402
Add-195 0.03496 0.0352
Add-203 0.03541 0.03486
Add-207 0.03426 0.03544
Add-21 4.9742 0.64308
Add-215 0.03506 0.03419
Add-219 0.0343 0.03505
Add-228 0.0357 0.03442
Add-232 0.03426 0.03392
Add-30 0.11095 0.11457
Add-34 0.10688 0.11473
Add-42 0.2411 0.1135
Add-46 0.24173 0.11296
Add-5 0.30582 1.47666
Add-54 0.86898 0.77378
Add-58 0.86061 0.77139
Add-67 0.11359 0.10564
Add-71 0.11588 0.10298
Add-79 0.09445 0.08728
Add-83 0.09199 0.08449
Add-9 0.31888 1.4491
Add-91 0.19398 0.17882
Add-95 0.19432 0.17681
Conv2D-111 0.03032 0.03365
Conv2D-12 0.32316 0.67114
Conv2D-123 0.02824 0.02667
Conv2D-135 0.02905 0.03571
Conv2D-147 0.03198 0.03397
Conv2D-161 0.0342 0.03435
Conv2D-173 0.02751 0.03496
Conv2D-186 0.03205 0.02567
Conv2D-198 0.02687 0.03425
Conv2D-210 0.02709 0.03598
Conv2D-25 0.15576 0.12555
Conv2D-37 0.11147 0.11772
Conv2D-49 0.2442 0.77536
Conv2D-62 0.18313 0.1108
Conv2D-74 0.11324 0.08532
Conv2D-86 0.09161 0.17808
Conv2D-99 0.04335 0.02809
DepthwiseConv2D-0 0.0374 1.45644
FullyConnected-223 0.02791 0.02629
FullyConnected-236 0.02842 0.03462
MaxPooling-24 4.81102 0.6357
MaxPooling-61 0.8714 0.17059
MaxPooling-98 0.2075 0.03902
MeanPooling-159 0.03272 0.03348
MeanPooling-222 0.02816 0.03417
Mul-10 0.30838 1.45964
Mul-106 0.03053 0.03397
Mul-107 0.03023 0.03419
Mul-109 0.03057 0.03408
Mul-118 0.02789 0.03406
Mul-119 0.02813 0.03426
Mul-121 0.02782 0.03397
Mul-130 0.03571 0.03466
Mul-131 0.03464 0.03469
Mul-133 0.02706 0.03445
Mul-142 0.03334 0.03514
Mul-143 0.03478 0.03464
Mul-145 0.02759 0.03487
Mul-154 0.03282 0.03363
Mul-155 0.03313 0.03387
Mul-157 0.03268 0.03381
Mul-168 0.02679 0.03449
Mul-169 0.02695 0.03448
Mul-171 0.02732 0.03419
Mul-180 0.03337 0.03474
Mul-181 0.02771 0.03451
Mul-183 0.02731 0.03406
Mul-19 4.96991 0.64465
Mul-193 0.02661 0.03498
Mul-194 0.02714 0.03448
Mul-196 0.02707 0.0353
Mul-20 4.92254 0.64971
Mul-205 0.02672 0.03408
Mul-206 0.02723 0.03445
Mul-208 0.02711 0.03447
Mul-217 0.03253 0.03522
Mul-218 0.0264 0.03442
Mul-22 5.0435 0.64805
Mul-220 0.02672 0.03464
Mul-230 0.02913 0.03374
Mul-231 0.02574 0.03384
Mul-233 0.02651 0.03404
Mul-32 0.11 0.11991
Mul-33 0.11102 0.11872
Mul-35 0.10996 0.11779
Mul-44 0.24204 0.11391
Mul-45 0.24501 0.11427
Mul-47 0.24486 0.11171
Mul-56 0.86739 0.78492
Mul-57 0.87166 0.78745
Mul-59 0.86892 0.78621
Mul-69 0.11227 0.10158
Mul-7 0.30782 1.4586
Mul-70 0.1122 0.10511
Mul-72 0.11299 0.10735
Mul-8 0.30928 1.45503
Mul-81 0.09186 0.08687
Mul-82 0.09781 0.08343
Mul-84 0.09363 0.0858
Mul-93 0.19604 0.17587
Mul-94 0.19782 0.17652
Mul-96 0.19707 0.17613
Neg-102 0.03098 0.03364
Neg-114 0.02958 0.03439
Neg-126 0.03492 0.0345
Neg-138 0.02925 0.03493
Neg-15 4.97752 0.6459
Neg-150 0.03349 0.03328
Neg-164 0.02763 0.03457
Neg-176 0.03109 0.03412
Neg-189 0.02792 0.03552
Neg-201 0.02794 0.03446
Neg-213 0.02746 0.03489
Neg-226 0.03404 0.0337
Neg-28 0.1127 0.11901
Neg-3 0.31039 1.45641
Neg-40 0.24449 0.11476
Neg-52 0.86831 0.77679
Neg-65 0.11249 0.10436
Neg-77 0.09251 0.08514
Neg-89 0.19597 0.17366
Pad-160 0.02866 0.03512
Pad-185 0.03081 0.0358
Relu-1 0.30866 1.45069
Relu-100 0.03082 0.03518
Relu-101 0.03116 0.03408
Relu-103 0.03024 0.03387
Relu-112 0.02899 0.03438
Relu-113 0.0309 0.0342
Relu-115 0.02879 0.03421
Relu-124 0.03328 0.0354
Relu-125 0.03608 0.03481
Relu-127 0.02836 0.03495
Relu-13 4.91746 0.64888
Relu-136 0.03523 0.03511
Relu-137 0.03255 0.0354
Relu-139 0.03609 0.03543
Relu-14 4.91887 0.64287
Relu-148 0.03294 0.03436
Relu-149 0.03651 0.0338
Relu-151 0.03261 0.03408
Relu-16 4.92027 0.64745
Relu-162 0.03503 0.03468
Relu-163 0.02705 0.03433
Relu-165 0.02686 0.03539
Relu-174 0.02659 0.03347
Relu-175 0.0319 0.0342
Relu-177 0.02694 0.03438
Relu-187 0.02737 0.03557
Relu-188 0.02797 0.03548
Relu-190 0.02599 0.0346
Relu-199 0.02678 0.03397
Relu-2 0.31285 1.45195
Relu-200 0.02866 0.03461
Relu-202 0.02696 0.03489
Relu-211 0.02887 0.03452
Relu-212 0.02761 0.03398
Relu-214 0.02687 0.03414
Relu-224 0.02613 0.03393
Relu-225 0.02713 0.03406
Relu-227 0.02626 0.03399
Relu-26 0.11059 0.12068
Relu-27 0.10871 0.11897
Relu-29 0.10796 0.12144
Relu-38 0.24509 0.11135
Relu-39 0.24604 0.11321
Relu-4 0.3097 1.44609
Relu-41 0.24234 0.11224
Relu-50 0.87155 0.7834
Relu-51 0.87154 0.78132
Relu-53 0.86221 0.78018
Relu-63 0.11858 0.10465
Relu-64 0.11211 0.10542
Relu-66 0.11477 0.10329
Relu-75 0.09431 0.08457
Relu-76 0.09382 0.08677
Relu-78 0.09284 0.08414
Relu-87 0.19683 0.17413
Relu-88 0.2005 0.17118
Relu-90 0.19752 0.17152
Reshape-235 0.02794 0.03359
Reshape-237 0.03521 0.03318
Reshape-238 0.02618 0.03448
Sub-105 0.03515 0.03405
Sub-117 0.03368 0.03354
Sub-129 0.03498 0.03435
Sub-141 0.03558 0.0345
Sub-153 0.03513 0.03381
Sub-167 0.03507 0.03477
Sub-179 0.03458 0.03375
Sub-18 4.9305 0.64719
Sub-192 0.03464 0.03451
Sub-204 0.03517 0.03434
